level,origin_type,origin_name,filename,relative_path,source_filename,classification_basis,asset_status,resolution,color_mode
05,B02-FAU,Fauna,aachat-level-05-b02-fau-cand-12-17-256.png,B02-FAU__Fauna/aachat-level-05-b02-fau-cand-12-17-256.png,aachat-phase4-cand-12-17-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B04-CUL,Culinary,aachat-level-05-b04-cul-cand-12-18-256.png,B04-CUL__Culinary/aachat-level-05-b04-cul-cand-12-18-256.png,aachat-phase4-cand-12-18-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B10-ANO,Secret_Anomaly,aachat-level-05-b10-ano-cand-12-19-256.png,B10-ANO__Secret_Anomaly/aachat-level-05-b10-ano-cand-12-19-256.png,aachat-phase4-cand-12-19-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B06-OBJ,Artifact_&_Architecture,aachat-level-05-b06-obj-cand-12-20-256.png,B06-OBJ__Artifact_&_Architecture/aachat-level-05-b06-obj-cand-12-20-256.png,aachat-phase4-cand-12-20-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B08-NAT,Nature_&_Element,aachat-level-05-b08-nat-cand-13-01-256.png,B08-NAT__Nature_&_Element/aachat-level-05-b08-nat-cand-13-01-256.png,aachat-phase4-cand-13-01-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B06-OBJ,Artifact_&_Architecture,aachat-level-05-b06-obj-cand-13-02-256.png,B06-OBJ__Artifact_&_Architecture/aachat-level-05-b06-obj-cand-13-02-256.png,aachat-phase4-cand-13-02-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B05-MEC,Machine,aachat-level-05-b05-mec-cand-13-03-256.png,B05-MEC__Machine/aachat-level-05-b05-mec-cand-13-03-256.png,aachat-phase4-cand-13-03-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B08-NAT,Nature_&_Element,aachat-level-05-b08-nat-cand-13-04-256.png,B08-NAT__Nature_&_Element/aachat-level-05-b08-nat-cand-13-04-256.png,aachat-phase4-cand-13-04-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B01-HUM,Humanoid,aachat-level-05-b01-hum-cand-13-05-256.png,B01-HUM__Humanoid/aachat-level-05-b01-hum-cand-13-05-256.png,aachat-phase4-cand-13-05-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B02-FAU,Fauna,aachat-level-05-b02-fau-cand-13-06-256.png,B02-FAU__Fauna/aachat-level-05-b02-fau-cand-13-06-256.png,aachat-phase4-cand-13-06-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B05-MEC,Machine,aachat-level-05-b05-mec-cand-13-07-256.png,B05-MEC__Machine/aachat-level-05-b05-mec-cand-13-07-256.png,aachat-phase4-cand-13-07-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B01-HUM,Humanoid,aachat-level-05-b01-hum-cand-13-08-256.png,B01-HUM__Humanoid/aachat-level-05-b01-hum-cand-13-08-256.png,aachat-phase4-cand-13-08-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B01-HUM,Humanoid,aachat-level-05-b01-hum-cand-13-09-256.png,B01-HUM__Humanoid/aachat-level-05-b01-hum-cand-13-09-256.png,aachat-phase4-cand-13-09-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B10-ANO,Secret_Anomaly,aachat-level-05-b10-ano-cand-13-10-256.png,B10-ANO__Secret_Anomaly/aachat-level-05-b10-ano-cand-13-10-256.png,aachat-phase4-cand-13-10-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B08-NAT,Nature_&_Element,aachat-level-05-b08-nat-cand-13-11-256.png,B08-NAT__Nature_&_Element/aachat-level-05-b08-nat-cand-13-11-256.png,aachat-phase4-cand-13-11-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B02-FAU,Fauna,aachat-level-05-b02-fau-cand-13-12-256.png,B02-FAU__Fauna/aachat-level-05-b02-fau-cand-13-12-256.png,aachat-phase4-cand-13-12-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B03-FLO,Flora_&_Fungi,aachat-level-05-b03-flo-cand-13-13-256.png,B03-FLO__Flora_&_Fungi/aachat-level-05-b03-flo-cand-13-13-256.png,aachat-phase4-cand-13-13-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B10-ANO,Secret_Anomaly,aachat-level-05-b10-ano-cand-13-14-256.png,B10-ANO__Secret_Anomaly/aachat-level-05-b10-ano-cand-13-14-256.png,aachat-phase4-cand-13-14-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B04-CUL,Culinary,aachat-level-05-b04-cul-cand-13-15-256.png,B04-CUL__Culinary/aachat-level-05-b04-cul-cand-13-15-256.png,aachat-phase4-cand-13-15-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B02-FAU,Fauna,aachat-level-05-b02-fau-cand-13-16-256.png,B02-FAU__Fauna/aachat-level-05-b02-fau-cand-13-16-256.png,aachat-phase4-cand-13-16-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B06-OBJ,Artifact_&_Architecture,aachat-level-05-b06-obj-cand-13-17-256.png,B06-OBJ__Artifact_&_Architecture/aachat-level-05-b06-obj-cand-13-17-256.png,aachat-phase4-cand-13-17-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B02-FAU,Fauna,aachat-level-05-b02-fau-cand-13-18-256.png,B02-FAU__Fauna/aachat-level-05-b02-fau-cand-13-18-256.png,aachat-phase4-cand-13-18-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B06-OBJ,Artifact_&_Architecture,aachat-level-05-b06-obj-cand-13-19-256.png,B06-OBJ__Artifact_&_Architecture/aachat-level-05-b06-obj-cand-13-19-256.png,aachat-phase4-cand-13-19-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B02-FAU,Fauna,aachat-level-05-b02-fau-cand-13-20-256.png,B02-FAU__Fauna/aachat-level-05-b02-fau-cand-13-20-256.png,aachat-phase4-cand-13-20-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B06-OBJ,Artifact_&_Architecture,aachat-level-05-b06-obj-cand-14-01-256.png,B06-OBJ__Artifact_&_Architecture/aachat-level-05-b06-obj-cand-14-01-256.png,aachat-phase4-cand-14-01-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B05-MEC,Machine,aachat-level-05-b05-mec-cand-15-01-256.png,B05-MEC__Machine/aachat-level-05-b05-mec-cand-15-01-256.png,aachat-phase4-cand-15-01-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B03-FLO,Flora_&_Fungi,aachat-level-05-b03-flo-cand-15-02-256.png,B03-FLO__Flora_&_Fungi/aachat-level-05-b03-flo-cand-15-02-256.png,aachat-phase4-cand-15-02-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B04-CUL,Culinary,aachat-level-05-b04-cul-cand-15-03-256.png,B04-CUL__Culinary/aachat-level-05-b04-cul-cand-15-03-256.png,aachat-phase4-cand-15-03-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B02-FAU,Fauna,aachat-level-05-b02-fau-cand-15-04-256.png,B02-FAU__Fauna/aachat-level-05-b02-fau-cand-15-04-256.png,aachat-phase4-cand-15-04-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B07-MAT,Material_&_Mineral,aachat-level-05-b07-mat-cand-15-05-256.png,B07-MAT__Material_&_Mineral/aachat-level-05-b07-mat-cand-15-05-256.png,aachat-phase4-cand-15-05-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B06-OBJ,Artifact_&_Architecture,aachat-level-05-b06-obj-cand-15-06-256.png,B06-OBJ__Artifact_&_Architecture/aachat-level-05-b06-obj-cand-15-06-256.png,aachat-phase4-cand-15-06-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B04-CUL,Culinary,aachat-level-05-b04-cul-cand-15-07-256.png,B04-CUL__Culinary/aachat-level-05-b04-cul-cand-15-07-256.png,aachat-phase4-cand-15-07-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B06-OBJ,Artifact_&_Architecture,aachat-level-05-b06-obj-cand-15-08-256.png,B06-OBJ__Artifact_&_Architecture/aachat-level-05-b06-obj-cand-15-08-256.png,aachat-phase4-cand-15-08-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B06-OBJ,Artifact_&_Architecture,aachat-level-05-b06-obj-cand-15-09-256.png,B06-OBJ__Artifact_&_Architecture/aachat-level-05-b06-obj-cand-15-09-256.png,aachat-phase4-cand-15-09-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B04-CUL,Culinary,aachat-level-05-b04-cul-cand-15-10-256.png,B04-CUL__Culinary/aachat-level-05-b04-cul-cand-15-10-256.png,aachat-phase4-cand-15-10-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B05-MEC,Machine,aachat-level-05-b05-mec-cand-15-11-256.png,B05-MEC__Machine/aachat-level-05-b05-mec-cand-15-11-256.png,aachat-phase4-cand-15-11-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B06-OBJ,Artifact_&_Architecture,aachat-level-05-b06-obj-cand-15-12-256.png,B06-OBJ__Artifact_&_Architecture/aachat-level-05-b06-obj-cand-15-12-256.png,aachat-phase4-cand-15-12-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B06-OBJ,Artifact_&_Architecture,aachat-level-05-b06-obj-cand-15-13-256.png,B06-OBJ__Artifact_&_Architecture/aachat-level-05-b06-obj-cand-15-13-256.png,aachat-phase4-cand-15-13-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B04-CUL,Culinary,aachat-level-05-b04-cul-cand-15-14-256.png,B04-CUL__Culinary/aachat-level-05-b04-cul-cand-15-14-256.png,aachat-phase4-cand-15-14-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B05-MEC,Machine,aachat-level-05-b05-mec-cand-15-15-256.png,B05-MEC__Machine/aachat-level-05-b05-mec-cand-15-15-256.png,aachat-phase4-cand-15-15-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B06-OBJ,Artifact_&_Architecture,aachat-level-05-b06-obj-cand-15-16-256.png,B06-OBJ__Artifact_&_Architecture/aachat-level-05-b06-obj-cand-15-16-256.png,aachat-phase4-cand-15-16-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B02-FAU,Fauna,aachat-level-05-b02-fau-cand-15-17-256.png,B02-FAU__Fauna/aachat-level-05-b02-fau-cand-15-17-256.png,aachat-phase4-cand-15-17-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B04-CUL,Culinary,aachat-level-05-b04-cul-cand-15-18-256.png,B04-CUL__Culinary/aachat-level-05-b04-cul-cand-15-18-256.png,aachat-phase4-cand-15-18-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B10-ANO,Secret_Anomaly,aachat-level-05-b10-ano-cand-15-19-256.png,B10-ANO__Secret_Anomaly/aachat-level-05-b10-ano-cand-15-19-256.png,aachat-phase4-cand-15-19-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B06-OBJ,Artifact_&_Architecture,aachat-level-05-b06-obj-cand-15-20-256.png,B06-OBJ__Artifact_&_Architecture/aachat-level-05-b06-obj-cand-15-20-256.png,aachat-phase4-cand-15-20-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B03-FLO,Flora_&_Fungi,aachat-level-05-b03-flo-cand-16-01-256.png,B03-FLO__Flora_&_Fungi/aachat-level-05-b03-flo-cand-16-01-256.png,aachat-phase4-cand-16-01-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B06-OBJ,Artifact_&_Architecture,aachat-level-05-b06-obj-cand-16-02-256.png,B06-OBJ__Artifact_&_Architecture/aachat-level-05-b06-obj-cand-16-02-256.png,aachat-phase4-cand-16-02-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B05-MEC,Machine,aachat-level-05-b05-mec-cand-16-03-256.png,B05-MEC__Machine/aachat-level-05-b05-mec-cand-16-03-256.png,aachat-phase4-cand-16-03-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B04-CUL,Culinary,aachat-level-05-b04-cul-cand-16-04-256.png,B04-CUL__Culinary/aachat-level-05-b04-cul-cand-16-04-256.png,aachat-phase4-cand-16-04-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B08-NAT,Nature_&_Element,aachat-level-05-b08-nat-cand-16-05-256.png,B08-NAT__Nature_&_Element/aachat-level-05-b08-nat-cand-16-05-256.png,aachat-phase4-cand-16-05-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B02-FAU,Fauna,aachat-level-05-b02-fau-cand-16-06-256.png,B02-FAU__Fauna/aachat-level-05-b02-fau-cand-16-06-256.png,aachat-phase4-cand-16-06-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B06-OBJ,Artifact_&_Architecture,aachat-level-05-b06-obj-cand-16-07-256.png,B06-OBJ__Artifact_&_Architecture/aachat-level-05-b06-obj-cand-16-07-256.png,aachat-phase4-cand-16-07-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B09-ECH,Secret_Echo,aachat-level-05-b09-ech-cand-16-08-256.png,B09-ECH__Secret_Echo/aachat-level-05-b09-ech-cand-16-08-256.png,aachat-phase4-cand-16-08-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B02-FAU,Fauna,aachat-level-05-b02-fau-cand-16-09-256.png,B02-FAU__Fauna/aachat-level-05-b02-fau-cand-16-09-256.png,aachat-phase4-cand-16-09-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B09-ECH,Secret_Echo,aachat-level-05-b09-ech-cand-16-10-256.png,B09-ECH__Secret_Echo/aachat-level-05-b09-ech-cand-16-10-256.png,aachat-phase4-cand-16-10-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B05-MEC,Machine,aachat-level-05-b05-mec-cand-16-11-256.png,B05-MEC__Machine/aachat-level-05-b05-mec-cand-16-11-256.png,aachat-phase4-cand-16-11-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B02-FAU,Fauna,aachat-level-05-b02-fau-cand-16-12-256.png,B02-FAU__Fauna/aachat-level-05-b02-fau-cand-16-12-256.png,aachat-phase4-cand-16-12-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B05-MEC,Machine,aachat-level-05-b05-mec-cand-16-13-256.png,B05-MEC__Machine/aachat-level-05-b05-mec-cand-16-13-256.png,aachat-phase4-cand-16-13-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B02-FAU,Fauna,aachat-level-05-b02-fau-cand-16-14-256.png,B02-FAU__Fauna/aachat-level-05-b02-fau-cand-16-14-256.png,aachat-phase4-cand-16-14-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B06-OBJ,Artifact_&_Architecture,aachat-level-05-b06-obj-cand-16-15-256.png,B06-OBJ__Artifact_&_Architecture/aachat-level-05-b06-obj-cand-16-15-256.png,aachat-phase4-cand-16-15-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B08-NAT,Nature_&_Element,aachat-level-05-b08-nat-cand-16-16-256.png,B08-NAT__Nature_&_Element/aachat-level-05-b08-nat-cand-16-16-256.png,aachat-phase4-cand-16-16-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B06-OBJ,Artifact_&_Architecture,aachat-level-05-b06-obj-cand-16-17-256.png,B06-OBJ__Artifact_&_Architecture/aachat-level-05-b06-obj-cand-16-17-256.png,aachat-phase4-cand-16-17-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B02-FAU,Fauna,aachat-level-05-b02-fau-cand-16-18-256.png,B02-FAU__Fauna/aachat-level-05-b02-fau-cand-16-18-256.png,aachat-phase4-cand-16-18-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B08-NAT,Nature_&_Element,aachat-level-05-b08-nat-cand-16-19-256.png,B08-NAT__Nature_&_Element/aachat-level-05-b08-nat-cand-16-19-256.png,aachat-phase4-cand-16-19-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B06-OBJ,Artifact_&_Architecture,aachat-level-05-b06-obj-cand-16-20-256.png,B06-OBJ__Artifact_&_Architecture/aachat-level-05-b06-obj-cand-16-20-256.png,aachat-phase4-cand-16-20-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B02-FAU,Fauna,aachat-level-05-b02-fau-cand-17-01-256.png,B02-FAU__Fauna/aachat-level-05-b02-fau-cand-17-01-256.png,aachat-phase4-cand-17-01-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B02-FAU,Fauna,aachat-level-05-b02-fau-cand-17-02-256.png,B02-FAU__Fauna/aachat-level-05-b02-fau-cand-17-02-256.png,aachat-phase4-cand-17-02-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B01-HUM,Humanoid,aachat-level-05-b01-hum-cand-17-03-256.png,B01-HUM__Humanoid/aachat-level-05-b01-hum-cand-17-03-256.png,aachat-phase4-cand-17-03-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B02-FAU,Fauna,aachat-level-05-b02-fau-cand-17-04-256.png,B02-FAU__Fauna/aachat-level-05-b02-fau-cand-17-04-256.png,aachat-phase4-cand-17-04-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B05-MEC,Machine,aachat-level-05-b05-mec-cand-17-05-256.png,B05-MEC__Machine/aachat-level-05-b05-mec-cand-17-05-256.png,aachat-phase4-cand-17-05-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B08-NAT,Nature_&_Element,aachat-level-05-b08-nat-cand-17-06-256.png,B08-NAT__Nature_&_Element/aachat-level-05-b08-nat-cand-17-06-256.png,aachat-phase4-cand-17-06-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B04-CUL,Culinary,aachat-level-05-b04-cul-cand-17-07-256.png,B04-CUL__Culinary/aachat-level-05-b04-cul-cand-17-07-256.png,aachat-phase4-cand-17-07-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B08-NAT,Nature_&_Element,aachat-level-05-b08-nat-cand-17-08-256.png,B08-NAT__Nature_&_Element/aachat-level-05-b08-nat-cand-17-08-256.png,aachat-phase4-cand-17-08-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B02-FAU,Fauna,aachat-level-05-b02-fau-cand-17-09-256.png,B02-FAU__Fauna/aachat-level-05-b02-fau-cand-17-09-256.png,aachat-phase4-cand-17-09-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B02-FAU,Fauna,aachat-level-05-b02-fau-cand-17-10-256.png,B02-FAU__Fauna/aachat-level-05-b02-fau-cand-17-10-256.png,aachat-phase4-cand-17-10-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B06-OBJ,Artifact_&_Architecture,aachat-level-05-b06-obj-cand-17-11-256.png,B06-OBJ__Artifact_&_Architecture/aachat-level-05-b06-obj-cand-17-11-256.png,aachat-phase4-cand-17-11-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B01-HUM,Humanoid,aachat-level-05-b01-hum-cand-17-12-256.png,B01-HUM__Humanoid/aachat-level-05-b01-hum-cand-17-12-256.png,aachat-phase4-cand-17-12-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B06-OBJ,Artifact_&_Architecture,aachat-level-05-b06-obj-cand-17-13-256.png,B06-OBJ__Artifact_&_Architecture/aachat-level-05-b06-obj-cand-17-13-256.png,aachat-phase4-cand-17-13-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B02-FAU,Fauna,aachat-level-05-b02-fau-cand-17-14-256.png,B02-FAU__Fauna/aachat-level-05-b02-fau-cand-17-14-256.png,aachat-phase4-cand-17-14-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B08-NAT,Nature_&_Element,aachat-level-05-b08-nat-cand-17-15-256.png,B08-NAT__Nature_&_Element/aachat-level-05-b08-nat-cand-17-15-256.png,aachat-phase4-cand-17-15-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B05-MEC,Machine,aachat-level-05-b05-mec-cand-17-16-256.png,B05-MEC__Machine/aachat-level-05-b05-mec-cand-17-16-256.png,aachat-phase4-cand-17-16-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B06-OBJ,Artifact_&_Architecture,aachat-level-05-b06-obj-cand-17-17-256.png,B06-OBJ__Artifact_&_Architecture/aachat-level-05-b06-obj-cand-17-17-256.png,aachat-phase4-cand-17-17-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B07-MAT,Material_&_Mineral,aachat-level-05-b07-mat-cand-17-18-256.png,B07-MAT__Material_&_Mineral/aachat-level-05-b07-mat-cand-17-18-256.png,aachat-phase4-cand-17-18-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B02-FAU,Fauna,aachat-level-05-b02-fau-cand-17-19-256.png,B02-FAU__Fauna/aachat-level-05-b02-fau-cand-17-19-256.png,aachat-phase4-cand-17-19-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B07-MAT,Material_&_Mineral,aachat-level-05-b07-mat-cand-17-20-256.png,B07-MAT__Material_&_Mineral/aachat-level-05-b07-mat-cand-17-20-256.png,aachat-phase4-cand-17-20-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B06-OBJ,Artifact_&_Architecture,aachat-level-05-b06-obj-cand-18-01-256.png,B06-OBJ__Artifact_&_Architecture/aachat-level-05-b06-obj-cand-18-01-256.png,aachat-phase4-cand-18-01-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B03-FLO,Flora_&_Fungi,aachat-level-05-b03-flo-cand-18-02-256.png,B03-FLO__Flora_&_Fungi/aachat-level-05-b03-flo-cand-18-02-256.png,aachat-phase4-cand-18-02-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B02-FAU,Fauna,aachat-level-05-b02-fau-cand-18-03-256.png,B02-FAU__Fauna/aachat-level-05-b02-fau-cand-18-03-256.png,aachat-phase4-cand-18-03-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B06-OBJ,Artifact_&_Architecture,aachat-level-05-b06-obj-cand-18-04-256.png,B06-OBJ__Artifact_&_Architecture/aachat-level-05-b06-obj-cand-18-04-256.png,aachat-phase4-cand-18-04-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B01-HUM,Humanoid,aachat-level-05-b01-hum-cand-18-05-256.png,B01-HUM__Humanoid/aachat-level-05-b01-hum-cand-18-05-256.png,aachat-phase4-cand-18-05-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B06-OBJ,Artifact_&_Architecture,aachat-level-05-b06-obj-cand-18-06-256.png,B06-OBJ__Artifact_&_Architecture/aachat-level-05-b06-obj-cand-18-06-256.png,aachat-phase4-cand-18-06-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B02-FAU,Fauna,aachat-level-05-b02-fau-cand-18-07-256.png,B02-FAU__Fauna/aachat-level-05-b02-fau-cand-18-07-256.png,aachat-phase4-cand-18-07-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B04-CUL,Culinary,aachat-level-05-b04-cul-cand-18-09-256.png,B04-CUL__Culinary/aachat-level-05-b04-cul-cand-18-09-256.png,aachat-phase4-cand-18-09-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B03-FLO,Flora_&_Fungi,aachat-level-05-b03-flo-cand-18-10-256.png,B03-FLO__Flora_&_Fungi/aachat-level-05-b03-flo-cand-18-10-256.png,aachat-phase4-cand-18-10-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B06-OBJ,Artifact_&_Architecture,aachat-level-05-b06-obj-cand-18-11-256.png,B06-OBJ__Artifact_&_Architecture/aachat-level-05-b06-obj-cand-18-11-256.png,aachat-phase4-cand-18-11-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B05-MEC,Machine,aachat-level-05-b05-mec-cand-18-12-256.png,B05-MEC__Machine/aachat-level-05-b05-mec-cand-18-12-256.png,aachat-phase4-cand-18-12-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B06-OBJ,Artifact_&_Architecture,aachat-level-05-b06-obj-cand-18-13-256.png,B06-OBJ__Artifact_&_Architecture/aachat-level-05-b06-obj-cand-18-13-256.png,aachat-phase4-cand-18-13-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B06-OBJ,Artifact_&_Architecture,aachat-level-05-b06-obj-cand-18-14-256.png,B06-OBJ__Artifact_&_Architecture/aachat-level-05-b06-obj-cand-18-14-256.png,aachat-phase4-cand-18-14-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
